"country,Pop1800,Pop1801,Pop1802",,,
"Afghanistan,3280000,3280000,3280000",,,
"Albania,400000,402000,404000",,,
"Algeria,2500000,2510000,2520000",,,
"Andorra,2650,2650,2650",,,
"Angola,1570000,1570000,1570000",,,
"Antigua and Barbuda,37000,37000,37000",,,
"Argentina,534000,520000,506000",,,
"Armenia,413000,413000,413000",,,
"Australia,200000,205000,211000",,,
"Austria,3000000,3020000,3040000",,,
"Azerbaijan,880000,880000,880000",,,
"Bahamas,27400,27400,27400",,,
"Bahrain,64500,64500,64500",,,
"Bangladesh,19200000,19200000,19300000",,,
"Barbados,81700,81700,81700",,,
"Belarus,2360000,2360000,2360000",,,
"Belgium,3250000,3260000,3270000",,,
"Belize,25500,25500,25500",,,
"Benin,637000,637000,637000",,,
"Bhutan,392000,392000,392000",,,
"Bolivia,887000,897000,906000",,,
"Bosnia and Herzegovina,852000,852000,852000",,,
"Botswana,121000,121000,120000",,,
"Brazil,2500000,2570000,2650000",,,
"Brunei,2260,2260,2260",,,
"Bulgaria,2250000,2250000,2240000",,,
"Burkina Faso,1670000,1670000,1670000",,,
"Burundi,899000,899000,899000",,,
"Cambodia,2090000,2090000,2090000",,,
"Cameroon,1860000,1860000,1860000",,,
"Canada,500000,512000,525000",,,
"Cape Verde,55700,55700,55700",,,
"Central African Republic,479000,479000,479000",,,
"Chad,1430000,1440000,1440000",,,
"Chile,771000,771000,771000",,,
"China,330000000,332000000,333000000",,,
"Colombia,1210000,1210000,1210000",,,
"Comoros,56300,56300,56300",,,
"Congo, Dem. Rep.,5160000,5160000,5160000",,,
"Congo, Rep.,314000,314000,314000",,,
"Costa Rica,53000,53500,53900",,,
"Cote d'Ivoire,1090000,1090000,1090000",,,
"Croatia,1230000,1230000,1230000",,,
"Cuba,272000,293000,316000",,,
"Cyprus,184000,184000,184000",,,
"Czech Republic,5520000,5520000,5520000",,,
"Denmark,1000000,1010000,1010000",,,
"Djibouti,22800,22800,22800",,,
"Dominica,20000,20000,20000",,,
"Dominican Republic,150000,146000,142000",,,
"Ecuador,500000,500000,500000",,,
"Egypt,3500000,3530000,3560000",,,
"El Salvador,248000,238000,229000",,,
"Equatorial Guinea,80400,80400,80400",,,
"Eritrea,205000,205000,205000",,,
"Estonia,334000,334000,334000",,,
"Eswatini,86000,85600,85100",,,
"Ethiopia,12000000,12000000,12000000",,,
"Fiji,131000,131000,131000",,,
"Finland,800000,815000,831000",,,
"France,29000000,29100000,29200000",,,
"Gabon,158000,158000,158000",,,
"Gambia,103000,103000,103000",,,
"Georgia,1070000,1070000,1070000",,,
"Germany,18000000,18300000,18600000",,,
"Ghana,2020000,2020000,2020000",,,
"Greece,2250000,2250000,2260000",,,
"Grenada,29400,29400,29400",,,
"Guatemala,463000,469000,475000",,,
"Guinea,984000,984000,984000",,,
"Guinea-Bissau,218000,218000,218000",,,
"Guyana,166000,166000,166000",,,
"Haiti,500000,509000,519000",,,
"Holy See,905,905,905",,,
"Honduras,130000,130000,130000",,,
"Hungary,3250000,3290000,3330000",,,
"Iceland,61400,61400,61400",,,
"India,201000000,201000000,202000000",,,
"Indonesia,16100000,16200000,16200000",,,
"Iran,6000000,6030000,6050000",,,
"Iraq,1000000,1000000,1010000",,,
"Ireland,5250000,5330000,5410000",,,
"Israel,210000,210000,210000",,,
"Italy,19000000,19100000,19100000",,,
"Jamaica,300000,304000,309000",,,
"Japan,28000000,28100000,28300000",,,
"Jordan,200000,201000,202000",,,
"Kazakhstan,2040000,2040000,2040000",,,
"Kenya,2570000,2590000,2600000",,,
"Kiribati,17900,17900,17900",,,
"Kuwait,81300,81300,81300",,,
"Kyrgyz Republic,530000,530000,530000",,,
"Lao,470000,470000,470000",,,
"Latvia,591000,591000,591000",,,
"Lebanon,300000,302000,303000",,,
"Lesotho,276000,276000,276000",,,
"Liberia,314000,314000,314000",,,
"Libya,230000,230000,230000",,,
"Liechtenstein,5800,5800,5800",,,
"Lithuania,779000,779000,779000",,,
"Luxembourg,127000,127000,127000",,,
"Madagascar,1500000,1510000,1520000",,,
"Malawi,737000,753000,769000",,,
"Malaysia,287000,287000,287000",,,
"Maldives,42400,42400,42400",,,
"Mali,1400000,1400000,1400000",,,
"Malta,134000,134000,134000",,,
"Marshall Islands,5830,5830,5830",,,
"Mauritania,383000,383000,383000",,,
"Mauritius,59000,60700,62400",,,
"Mexico,5100000,5170000,5230000",,,
"Micronesia, Fed. Sts.,16400,16400,16400",,,
"Moldova,713000,713000,713000",,,
"Monaco,7790,7790,7790",,,
"Mongolia,600000,601000,602000",,,
"Montenegro,127000,127000,127000",,,
"Morocco,2500000,2510000,2520000",,,
"Mozambique,2000000,2000000,2010000",,,
"Myanmar,6000000,5840000,5690000",,,
"Namibia,229000,226000,223000",,,
"Nauru,1830,1830,1830",,,
"Nepal,4000000,3990000,3990000",,,
"Netherlands,2000000,2000000,2010000",,,
"New Zealand,200000,193000,187000",,,
"Nicaragua,186000,186000,186000",,,
"Niger,853000,853000,853000",,,
"Nigeria,12100000,12100000,12100000",,,
"North Korea,4350000,4350000,4350000",,,
"North Macedonia,392000,392000,392000",,,
"Norway,900000,898000,897000",,,
"Oman,300000,301000,302000",,,
"Pakistan,13100000,13100000,13200000",,,
"Palau,3880,3880,3880",,,
"Palestine,166000,166000,166000",,,
"Panama,75600,76200,76700",,,
"Papua New Guinea,755000,755000,755000",,,
"Paraguay,300000,289000,279000",,,
"Peru,1270000,1270000,1280000",,,
"Philippines,2500000,2440000,2370000",,,
"Poland,9000000,9070000,9130000",,,
"Portugal,2750000,2780000,2800000",,,
"Qatar,14100,14100,14100",,,
"Romania,5500000,5540000,5580000",,,
"Russia,31300000,31300000,31300000",,,
"Rwanda,928000,928000,928000",,,
"Samoa,47300,47300,47300",,,
"San Marino,5490,5490,5490",,,
"Sao Tome and Principe,22700,22700,22700",,,
"Saudi Arabia,2000000,2000000,2010000",,,
"Senegal,1010000,1010000,1010000",,,
"Serbia,2150000,2150000,2150000",,,
"Seychelles,12500,12500,12500",,,
"Sierra Leone,794000,794000,794000",,,
"Singapore,30000,30000,30000",,,
"Slovak Republic,2140000,2140000,2140000",,,
"Slovenia,470000,470000,470000",,,
"Solomon Islands,57000,57000,57000",,,
"Somalia,989000,989000,990000",,,
"South Africa,1450000,1450000,1460000",,,
"South Korea,9400000,9400000,9400000",,,
"South Sudan,1030000,1030000,1030000",,,
"Spain,11500000,11500000,11600000",,,
"Sri Lanka,1750000,1720000,1690000",,,
"St. Kitts and Nevis,17200,17200,17200",,,
"St. Lucia,24000,24000,24000",,,
"St. Vincent and the Grenadines,25800,25800,25800",,,
"Sudan,3990000,4000000,4000000",,,
"Suriname,80700,80700,80700",,,
"Sweden,2500000,2490000,2480000",,,
"Switzerland,1750000,1760000,1770000",,,
"Syria,1250000,1250000,1260000",,,
"Tajikistan,467000,467000,467000",,,
"Tanzania,3000000,3000000,3000000",,,
"Thailand,3000000,3070000,3140000",,,
"Timor-Leste,137000,137000,137000",,,
"Togo,446000,446000,446000",,,
"Tonga,18700,18700,18700",,,
"Trinidad and Tobago,20000,21100,22300",,,
"Tunisia,800000,804000,807000",,,
"Turkey,9760000,9780000,9790000",,,
"Turkmenistan,367000,367000,367000",,,
"Tuvalu,2500,2500,2500",,,
"Uganda,2500000,2480000,2460000",,,
"Ukraine,11200000,11200000,11200000",,,
"United Arab Emirates,40200,40200,40200",,,
"United Kingdom,10800000,10900000,11000000",,,
"United States,6000000,6110000,6230000",,,
"Uruguay,55000,55000,55000",,,
"Uzbekistan,1920000,1920000,1920000",,,
"Vanuatu,27800,27800,27800",,,
"Venezuela,1000000,978000,957000",,,
"Vietnam,4000000,4100000,4200000",,,
"Yemen,2590000,2590000,2590000",,,
"Zambia,747000,758000,770000",,,
"Zimbabwe,1090000,1090000,1090000",,,
